0.001	1.9204840950232636e-22
0.001122018454301963	1.7119028925811507e-22
0.0012589254117941675	1.5260046594869321e-22
0.001412537544622754	1.3603226391200853e-22
0.001584893192461114	1.212658331717101e-22
0.0017782794100389228	1.0810523216145445e-22
0.001995262314968879	9.637582769926272e-23
0.00223872113856834	8.592197771116722e-23
0.0025118864315095794	7.660496595528946e-23
0.002818382931264455	6.830116134138496e-23
0.0031622776601683794	6.090037742113382e-23
0.0035481338923357532	5.430441028059616e-23
0.003981071705534973	4.84257354335389e-23
0.0044668359215096305	4.3186346424178943e-23
0.005011872336272725	3.8516719728282985e-23
0.005623413251903491	3.435489221746066e-23
0.00630957344480193	3.064563894512398e-23
0.00707945784384138	2.733974034378839e-23
0.007943282347242814	2.439332910981209e-23
0.008912509381337459	2.1767308109062938e-23
0.01	1.942683157939319e-23
0.011220184543019636	1.7340842745695212e-23
0.012589254117941675	1.548166171185287e-23
0.014125375446227547	1.3824618161026673e-23
0.01584893192461114	1.2347723990266495e-23
0.01778279410038923	1.1031381535326288e-23
0.0199526231496888	9.858123513793143e-24
0.0223872113856834	8.812381235507173e-24
0.025118864315095808	7.880278004329547e-24
0.02818382931264455	7.04944496959792e-24
0.03162277660168379	6.308856983539079e-24
0.03548133892335755	5.6486862864591175e-24
0.039810717055349734	5.06017207825063e-24
0.04466835921509633	4.5355042458218925e-24
0.05011872336272725	4.067719704317931e-24
0.05623413251903491	3.650609978035576e-24
0.06309573444801933	3.2786387970634072e-24
0.0707945784384138	2.946868620023012e-24
0.07943282347242818	2.6508951138033953e-24
0.08912509381337459	2.386788729676977e-24
0.1	2.1510426133596054e-24
0.11220184543019641	1.9405261760183936e-24
0.12589254117941676	1.7524437354142373e-24
0.1412537544622754	1.5842977126008764e-24
0.15848931924611143	1.4338559409333838e-24
0.1778279410038923	1.2991227111583132e-24
0.19952623149688808	1.1783132389145325e-24
0.223872113856834	1.0698312977636623e-24
0.25118864315095824	9.722498089282332e-25
0.2818382931264455	8.842942131340311e-25
0.31622776601683794	8.048284628450656e-25
0.3548133892335757	7.328434553623979e-25
0.3981071705534973	6.674476692504721e-25
0.4466835921509635	6.078596625378646e-25
0.5011872336272725	5.534019448738844e-25
0.5623413251903491	5.034955677333951e-25
0.6309573444801936	4.576546292081778e-25
0.707945784384138	4.154798255861898e-25
0.7943282347242822	3.766502699197219e-25
0.8912509381337459	3.409130859596273e-25
1.	3.0807076655839698e-25
1.1220184543019642	2.779668729092284e-25
1.2589254117941675	2.5047118967908072e-25
1.4125375446227555	2.2546576716173937e-25
1.584893192461114	2.0283325624239416e-25
1.7782794100389228	1.8244857110376563e-25
1.9952623149688808	1.6417431637059026e-25
2.23872113856834	1.478597787974792e-25
2.5118864315095824	1.3334278743723677e-25
2.818382931264455	1.2045349315268726e-25
3.1622776601683795	1.090191137429421e-25
3.548133892335757	9.886886553811255e-26
3.981071705534973	8.983855569771066e-26
4.4668359215096345	8.177455013289203e-26
5.011872336272725	7.453700072867382e-26
5.623413251903491	6.800229228712498e-26
6.309573444801936	6.206466983846915e-26
7.07945784384138	5.663697225949736e-26
7.943282347242821	5.165038129785693e-26
8.91250938133746	4.7053139514961215e-26
10.	4.280830850406596e-26
11.220184543019629	3.889079951160259e-26
12.589254117941687	3.528404960844119e-26
14.125375446227554	3.1976774843589826e-26
15.848931924611142	2.896017945601318e-26
17.78279410038923	2.622585945283375e-26
19.952623149688787	2.376446695565883e-26
22.387211385683422	2.1565058109768343e-26
25.11886431509582	1.961496605524032e-26
28.18382931264455	1.790002252453203e-26
31.622776601683793	1.6404975940995634e-26
35.481338923357534	1.5113994335639352e-26
39.81071705534978	1.4011179316878175e-26
44.668359215096345	1.3081045149650312e-26
50.11872336272725	1.2308935282778654e-26
56.23413251903491	1.1681361070313722e-26
63.09573444801943	1.1186257065576569e-26
70.79457843841388	1.081315540099899e-26
79.43282347242821	1.055328829841716e-26
89.12509381337459	1.0399632170943816e-26
100.	1.0346908849908334e-26
112.20184543019653	1.0391559449908198e-26
125.89254117941688	1.0531704861848496e-26
141.25375446227554	1.0767104523442389e-26
158.48931924611142	1.1099122550154506e-26
177.82794100389228	1.1530707926129764e-26
199.5262314968883	1.206639347736148e-26
223.87211385683423	1.2712316855858118e-26
251.18864315095823	1.347626573835073e-26
281.8382931264455	1.4367748822818137e-26
316.22776601683796	1.5398093911524832e-26
354.81338923357606	1.658057432392282e-26
398.1071705534977	1.7930565022050728e-26
446.6835921509635	1.9465730104971876e-26
501.18723362727246	2.1206243701372388e-26
562.341325190349	2.3175046736746456e-26
630.9573444801943	2.5398142559290244e-26
707.9457843841387	2.790493496974633e-26
794.3282347242822	3.072861281355758e-26
891.2509381337459	3.3906585961482093e-26
1000.	3.7480978233063494e-26
1122.0184543019652	4.149918361417211e-26
1258.9254117941687	4.601449299529453e-26
1412.5375446227554	5.1086799623049826e-26
1584.893192461114	5.678339252679996e-26
1778.2794100389228	6.317984836997791e-26
1995.262314968883	7.036103349828279e-26
2238.721138568342	7.842222943235993e-26
2511.886431509582	8.747039670114426e-26
2818.382931264455	9.762559375607368e-26
3162.2776601683795	1.090225697707766e-25
3548.1338923357603	1.2181255244334002e-25
3981.0717055349774	1.36165254509873e-25
4466.835921509635	1.5227112558339337e-25
5011.872336272725	1.7034387918984218e-25
5623.413251903491	1.9062332852665234e-25
6309.573444801943	2.133785685673427e-25
7079.457843841388	2.3891154673258044e-25
7943.282347242822	2.6756106950510486e-25
