1.677718529567345e-14	0.9681776573040619
1.677718529567345e-14	7.376406127958378e-10
1.9094086092480998e-13	7.341177517692822e-10
1.9094086092480998e-13	2.70828808931799e-9
2.173094695455836e-13	2.7075985301452015e-9
3.1216342887834395e-13	2.6093154505274377e-9
4.369678030757071e-13	2.514728015369909e-9
6.783606914108345e-13	2.512551739625812e-9
8.562178344582945e-13	2.5114003562208465e-9
1.1090313431155962e-12	2.6028120147357423e-9
1.6777185295673448e-12	2.6006919563420143e-9
2.7428511966787083e-12	2.7936032998793335e-9
4.601732276513797e-12	3.0006713905532034e-9
9.016877712317032e-12	3.2221030945400844e-9
1.721690393243538e-11	3.336833315755425e-9
2.348478111861566e-11	3.101508914041887e-9
3.7413962607747894e-11	2.680296154898557e-9
6.783606914108289e-11	2.3156981188231136e-9
9.74460063290849e-11	1.9303325459373147e-9
1.4741420201106255e-10	1.6089334737129564e-9
2.8885118749227605e-10	1.2022056555642227e-9
5.237223688824736e-10	9.316093351780154e-10
5.808245221814089e-10	3.2542614850708235e-10
6.441525999493197e-10	8.505244618165672e-11
7.331089800444455e-10	1.7244985473711133e-11
7.922758252752488e-10	5.60283073594884e-12
8.786587226230266e-10	1.820245868426192e-12
1.5524271734347939e-9	1.5727197169472613e-12
1.7668147296146927e-9	1.5723192856521846e-12
3.552726682624334e-9	2.176084914568992e-12
1.0262093211115292e-8	3.741015191831699e-12
5.374487766218028e-7	2.630262633663318e-11
