0.010200729752143485, 3.6793412013073725e+26
0.03303729075290082, 2.1142796235347196e+26
0.04325577189983317, 1.1081536497669091e+28
0.06908696697901832, 1.3199421891700046e+28
0.07117497064400646, 2.1253097782667715e+28
0.11370341699137453, 2.4156767805614507e+28
0.15462901261608425, 3.493542749454308e+28
0.17048188053256685, 2.441300441786456e+28
0.3103300703642704, 1.5709580568864642e+28
0.8508471385513342, 3.821071080362433e+27
0.9644056661284908, 6.76101053951211e+27
1.3148960921803055, 5.617827994137454e+27
1.4151277376641591, 7.215381754821753e+27
1.9906821147944909, 7.009786329867321e+27
2.5753213247244506, 4.903777345090162e+27
2.6617011096014083, 3.941963754535511e+27
3.481948076744503, 2.491744809984909e+27
4.69789118771234, 1.9910418123139148e+27
5.32008823134209, 4.282032701103182e+27
7.181047770997151, 3.115660355719957e+27
8.130943151315632, 6.913191764894094e+27
10.97196365171143, 5.354223865647153e+27
11.677639757284686, 7.610661893488306e+27
16.988537379182677, 5.205044763278616e+27
17.88493503656702, 7.813525869733582e+27
24.62475377682341, 7.83048468366814e+27
32.180700460153204, 6.158739789134328e+27
39.371236908327035, 7.4377499608399e+27
57.907525245035906, 4.779222037819951e+27
61.90869812085193, 2.5808176541784883e+27
95.13911833319915, 1.272177996716933e+27
107.96555152395273, 1.7398567020713295e+27
145.484461087046, 1.8269667458959902e+27
176.43581021835547, 1.4702233682615896e+27
222.97032825911347, 1.6171507630914048e+27
334.7107483736958, 1.2631997151951312e+27
