0.0032362358208556123, 7.918932966020192e+23
0.004997987673826904, 9.520651465165499e+23
0.00862467963053898, 1.7485041469432027e+24
0.012955369356469484, 2.5585858869056323e+24
0.02019393172234543, 3.2910413071833404e+24
0.031187165404930356, 3.499451670283548e+24
0.05138582972943192, 3.114105584446752e+24
0.09460271806598633, 2.8575905433749203e+24
0.1395013187824959, 2.638355621671596e+24
0.21744498587098154, 2.3191739988566738e+24
0.31476900981067657, 2.0261270126211183e+24
0.45988643793944745, 1.7485041469432027e+24
0.6719071103214403, 1.4813806470288017e+24
0.9548159797274001, 1.262796394780627e+24
