983.302030797208 8.767468623099592e-17
998.5041985744052 7.322258820608184e-17
1012.5282079803258 6.146552163678225e-17
1021.3930616392495 5.082503283625002e-17
1033.3337155556817 4.202655235028609e-17
1050.2855120159854 3.550507728722159e-17
1065.036790899384 3.0143077068342833e-17
1079.9952517596878 2.4711860252168448e-17
1097.0747921554919 2.0453970262387646e-17
1126.143029868129 1.7320334277896315e-17
1157.9985738595406 1.4764236399725963e-17
1180.4204468654364 1.2493095970302538e-17
1203.2764658197318 1.0544128494948888e-17
1224.4384735741535 9.134731942318311e-18
1239.4729364513455 7.755198691964346e-18
1252.5064622646162 6.49976551687338e-18
1265.6770405218176 5.4743539426137835e-18
1281.217857713468 4.557307166883653e-18
1315.1651742647114 3.967341938428477e-18
1359.4593778990004 4.08858174655145e-18
1385.7820575775543 3.3683791009555944e-18
1397.4274675791362 2.760106101751228e-18
1407.6974508106362 2.2862173778300932e-18
1420.022077225112 1.9646601707644578e-18
1460.1906655394366 1.6572236369812656e-18
1496.2691793316046 1.86740088141082e-18
1516.2265746736305 2.3166992844542937e-18
1531.1021599727087 3.45201823152367e-18
1536.3608775590544 2.8843391612858102e-18
1587.6434717619304 2.238298307390581e-18
1649.7205340385708 1.8444338432894986e-18
1705.282419879432 1.944525093142533e-18
1741.3343550898958 2.265285670710602e-18
1765.7914273881402 2.6929010767947163e-18
1811.9461647481933 3.281128199227037e-18
1860.141032865049 3.1836190584102887e-18
1903.2552913804166 2.7682418576186157e-18
1929.9865461375794 2.269456624304571e-18
1963.929194743664 1.830666966590208e-18
2019.4834460242503 1.6817924131927085e-18
2098.4455063830324 1.7401573284376037e-18
2154.0461939958727 1.424944579915736e-18
2180.4949933747876 1.2053058871760772e-18
2234.3708470895235 1.0095120933692938e-18
2321.7350322424763 1.0183291726740756e-18
2415.320804511624 1.0349085661409143e-18
2466.9572841375557 8.160722751671099e-19
2493.7676528266493 6.739724030679081e-19
2568.7841516710087 5.864291656836177e-19
2636.846993773614 5.257622898330998e-19
2687.9032297353897 4.2663474917009704e-19
2773.590936239776 4.116561139401946e-19
2873.437984566357 5.090394784429114e-19
2921.061585469136 5.2867181733502355e-19
2981.7025693453334 4.2473301316423934e-19
3007.8078735959753 3.6697545047356716e-19
3090.1957151667652 3.216144415841231e-19
3211.0227618364597 3.4617196370509127e-19
3336.5741614444705 3.5914520013555473e-19
3442.940858099736 3.8084840664303275e-19
3552.6984202385574 4.1497383772520066e-19
3691.6093816765933 3.4849537145365356e-19
3835.9517794272965 3.237730262298218e-19
3958.2381424943605 2.9038231805641293e-19
4084.422874324127 2.469353095492124e-19
4244.124329747347 2.457817367444614e-19
4410.070132450233 2.6225833461584035e-19
4558.599418589112 3.1095746426951165e-19
4712.131107904888 3.261642064941758e-19
4836.984352330071 2.7213230613953484e-19
4904.91988444923 2.289194426588706e-19
5021.731673980903 1.8992994484521396e-19
5136.845590174998 1.8749991746783047e-19
5231.7457861576695 2.289194426588706e-19
5275.710725933521 2.85779501732724e-19
5309.852364579832 3.4820409482415356e-19
5361.012201124974 4.208443247474051e-19
5493.472541546897 4.817313983532218e-19
5619.400245139408 3.7354278505687834e-19
5676.510714828801 3.034046546855243e-19
5718.228565098136 2.5329269271082133e-19
5869.739499825649 2.1209379689912726e-19
5900.520057437085 2.0200256548142082e-19
6056.861011476123 2.4594620233303915e-19
6228.193246621718 2.8742826953658914e-19
6471.716397075904 2.7538272610985876e-19
6666.39592348325 2.8528926263415984e-19
6854.970254604899 3.429910773286373e-19
7110.592956292182 3.8066647823145353e-19
7388.618047959475 3.711121455225358e-19
7677.513956177757 3.8066647823145353e-19
7977.705731260929 3.7812858671957896e-19
8246.391466794084 3.319420307918772e-19
8420.731134766502 2.797459019781034e-19
8589.766569470088 2.342873985207795e-19
8744.899330236776 2.1368202253935193e-19
9054.144608794835 2.450430015252703e-19
9219.807063445696 1.9434787725393524e-19
9444.866050124872 1.686800915233761e-19
9669.79769655193 2.0638469465204112e-19
9748.791356268928 2.5657540443726294e-19
9817.013620649579 3.066967476454617e-19
10059.573218974141 4.071375111824296e-19
10070.10151643155 3.6005928375022517e-19
10434.695967658252 2.8551199424773597e-19
10801.186327729858 3.067289885199177e-19
10972.001243727394 2.332553153452012e-19
11220.312639696733 1.949989903934741e-19
11476.218286498715 2.3409045978851373e-19
11734.417430445474 3.1296600542709034e-19
12080.384972132451 2.878900861518694e-19
12422.106427317403 2.461107779742603e-19
12907.81237327508 2.5550495125989855e-19
13412.509483679674 2.579089968522091e-19
13936.94031548376 2.572198278119994e-19
14481.876459711371 2.127154124140403e-19
14917.514345812213 2.1943594977714207e-19
15366.256912672789 2.4776260350752777e-19
15773.403273053067 2.0957286959704416e-19
16191.33743684653 1.7851912231930835e-19
16649.34663134437 2.028217307421962e-19
17021.107648225563 2.41167303579784e-19
17387.69159226929 2.541223969963136e-19
17820.75990851073 2.1112064062528532e-19
18292.941102486282 1.8409767657195655e-19
18876.102040332316 2.063485400979261e-19
19275.167907575727 2.484929145828617e-19
19579.994256003596 2.9183584563955176e-19
19924.34736357876 3.469253671319608e-19
20523.70343401311 4.0918523993341406e-19
21326.182856428175 4.064572147286803e-19
22160.039326629434 3.946683471343297e-19
23026.49969118809 4.3052551225032814e-19
23926.8387665326 4.52373129350463e-19
24862.381214576595 4.236689121420342e-19
25789.50253245247 4.523126122773077e-19
26751.19632070604 5.140254761712799e-19
27603.998100774472 4.860317234993608e-19
28286.040007835873 4.0949817778360383e-19
29187.77109232933 3.647135081146648e-19
30329.016665432726 3.9151296613572403e-19
31514.885086029677 4.169215110561182e-19
32747.121113149457 4.01055606038977e-19
34027.53772612222 3.6398233943670415e-19
35358.018792000905 3.3952130836183204e-19
36332.85552283495 3.757583984547353e-19
36997.632847524605 4.2933405796337503e-19
