1054868.121586675 5.707741705064413e-28
1229048.6798632012 6.5576282467264765e-28
1347932.6099056378 7.001151150333696e-28
1466595.8677932087 7.119350377678513e-28
1716941.368568441 7.119350377678513e-28
1883018.3847941733 7.570078492831944e-28
2048787.1291363037 8.038120059778594e-28
2375711.2958384375 8.972452528202082e-28
2605510.0825935123 9.731148100333767e-28
2834882.317219616 1.0640016134364234e-27
3287243.387862587 1.2733252655625524e-27
3651420.636196738 1.4381981507869204e-27
3903904.1097089634 1.5637714955286584e-27
4505280.921057593 1.818073816641601e-27
5004398.4536568215 1.9521486907819257e-27
5298938.931457677 1.8965805760259495e-27
5608797.571922567 1.193291597668233e-27
6664956.970385551 1.376937891850577e-27
7618542.629192649 1.5292508883728905e-27
8184332.580115488 1.505961043512227e-27
9134554.37745126 1.4527178537331026e-27
10642858.352623563 1.6244191306555885e-27
11821927.381579362 1.5572400484982958e-27
12699881.084615365 1.5968419532882875e-27
14586406.001647038 1.8714161047107663e-27
15997325.926204817 2.0555665563288765e-27
17405626.903525673 2.260129819287914e-27
20183036.030340236 2.435129147575801e-27
21475816.2974012 2.4166682615549628e-27
24199252.94041937 2.3292764145633555e-27
28195050.42522441 2.5722768864193236e-27
31720044.691605322 2.9709246413391732e-27
33484217.698907483 3.15901473282448e-27
38642293.180370525 3.746129346496721e-27
41117440.82527749 3.927114142381339e-27
55817182.32540271 5.8937698389881074e-27
62297698.94569775 6.985426734832427e-27
71894346.4281878 8.639078927259536e-27
79859161.36999325 1.0113002766568628e-26
85789890.27595687 1.108843229934165e-26
98533691.93493989 1.3826555664989207e-26
111294596.62463966 1.699332793719109e-26
120036647.13946357 1.9052984438829937e-26
135043837.64066112 2.288244344728582e-26
155846662.24658513 2.8891253856637347e-26
179854057.45080972 3.741130450728475e-26
199779188.63702077 4.4873651439953595e-26
220643603.0540139 5.421915321281917e-26
246496215.21781963 6.63034136311671e-26
284467718.5517607 8.46367589832571e-26
328288541.1710509 1.0807229115918956e-25
370804544.6043786 1.3491304982822447e-25
405056620.0119601 1.5751064433032725e-25
449930816.3796952 1.8721149592525686e-25
519240397.7828312 2.397782752994802e-25
599226771.9269739 3.103000867039205e-25
676831452.8631713 3.8574807715049317e-25
739351943.2374886 4.5224882408107775e-25
817348241.7229327 5.4188023439837625e-25
938762593.0565274 7.024290533268454e-25
1083374253.3228917 6.651796409611215e-25
1203395866.5529788 7.567597593532462e-25
1286606649.0592675 8.332316957143391e-25
1484801938.2690992 9.657884725387448e-25
1649295716.3071272 9.059836255638037e-25
1763338975.846737 9.059836255638037e-25
2034972484.462946 1.121138444576284e-24
2289388285.526998 1.3389827813682033e-24
2469216854.4522586 1.3315312224919286e-24
2789000273.9010277 1.2153233087969583e-24
3150198215.192999 1.4477911614612995e-24
3441189327.3184886 1.6692011839982543e-24
3732227570.5220366 1.8302006584959792e-24
4205526707.788004 1.611535089096275e-24
4830243653.610053 1.6552867071294224e-24
