1028011.7434745077 1.6609194865279252e-27
1138632.6327072664 1.7054926153899476e-27
1264776.0453227875 1.7906124141592318e-27
1404894.255506209 1.917547966572798e-27
1560535.4611619231 2.0977067294848146e-27
1733419.3772942564 2.3123217648667672e-27
1925456.2375288685 2.576194848452788e-27
2138767.900717584 2.900922274227558e-27
2375711.2958384375 3.271556839599816e-27
2638904.464238827 3.712075629571773e-27
2931255.486968567 4.237630934273668e-27
3255994.6168273618 4.8597331309636054e-27
3616709.9701611456 5.590153017269437e-27
4017387.172773868 6.469622481172466e-27
4462453.3980116015 7.533176641435819e-27
4956826.283605538 8.771570594145375e-27
5505968.267767412 1.0260287996426344e-26
6115946.944908937 1.2038260131258298e-26
6966963.957138431 1.508072988263784e-26
7765479.303210049 1.7452023960841187e-26
8625777.903271316 2.0601267509811227e-26
9581384.681021146 2.4392935458580434e-26
10642858.352623563 2.8882460751654887e-26
11821927.381579362 3.435478962013506e-26
13131619.56918129 4.0926196680231415e-26
14586406.001647038 4.8606404464320154e-26
16202360.944435297 5.816886186166433e-26
17997339.45045266 6.887485405521289e-26
19991174.644585688 7.420775710030761e-26
22205896.86439865 6.929544053503442e-26
24548458.85509094 5.269776275245102e-26
27008847.66279114 3.7138990084381743e-26
29858086.328250743 2.640192888047624e-26
32850636.771234646 1.8632385525984497e-26
35628976.090759434 1.300001416811586e-26
38642293.180370525 9.036566128457377e-27
43364743.551635 5.823946694469606e-27
47128255.12333838 4.4255039520740965e-27
52457153.96261767 3.347105117877202e-27
58268619.5985615 2.672037312094723e-27
64723908.43661469 2.113731074014952e-27
71894346.4281878 1.8515839932776827e-27
79859161.36999325 1.66699754990208e-27
88706358.30995187 1.5215121837788516e-27
98533691.93493989 1.462479002112871e-27
109449746.68451008 1.462479002112871e-27
120583859.77872013 1.495217891411067e-27
135043837.64066112 1.5238296741707191e-27
150004668.76683953 1.6121042945201188e-27
167992683.02958316 1.7969904935051293e-27
183573167.60928056 1.962682151757953e-27
204770024.65478843 2.1948724483927344e-27
228362504.3371606 2.416668261554983e-27
253661643.6583531 2.7546242134882236e-27
281763548.0492782 3.1398411930370934e-27
312978721.8293283 3.5953070092507745e-27
347652068.5379388 4.154609718733192e-27
386166701.8520669 4.8228911509348574e-27
428948178.69616485 5.615735859107767e-27
476469201.31721383 6.558852560363513e-27
529254840.27913284 7.637075431547858e-27
587888336.0866073 8.691833736612868e-27
653017543.5417836 9.772547800577962e-27
725362090.0390232 1.0805211775559061e-26
805721326.8912985 1.1748646852677855e-26
894983161.5442531 1.2774456043624783e-26
994133868.2670991 1.3889831676514145e-26
1104268985.7208433 1.549845530934295e-26
1226605421.813589 1.739898109973133e-26
1418445465.2784028 2.1054982701562778e-26
1618088109.2087336 2.4504567574531954e-26
1797347995.2730222 2.725941248375539e-26
1996467187.2483442 2.901463878381788e-26
2217645798.2772827 3.000260710695244e-26
2463327681.0299683 3.102421642816352e-26
2736227430.3868775 3.2921492369184394e-26
3039360377.613708 3.530897834115507e-26
3376075907.4409304 3.712768676607074e-26
3750094466.175797 4.135196327203756e-26
4165548669.7579045 4.736490061959808e-26
4627028965.970702 5.311918095421177e-26
4923403194.968497 5.628479693758278e-26
