1008078.3835053534 2.7269786599676996e-26
1149560.4365337258 2.889125385663711e-26
1301541.9739113988 3.058352187196252e-26
1473616.7460330664 3.508399049001152e-26
1652580.9251961438 4.2604118007860745e-26
1853279.5054575584 5.190968051372746e-26
2078352.032861178 6.324775765901508e-26
2353127.6141422293 7.680468764818518e-26
2638904.464238827 9.389418290869025e-26
2959387.6377665503 1.136389202621911e-25
3318792.062861463 1.3845985600844717e-25
3721844.5518765408 1.6757618043026006e-25
4173845.967436051 2.0486286733606912e-25
4725663.433267846 2.479428898010347e-25
5299574.17336524 3.0209840731469498e-25
5972350.8687190125 3.5820302450387705e-25
6728922.590368716 4.1108652422318545e-25
7618542.629192649 4.795408876803991e-25
8543780.640855255 5.5939431094670575e-25
9673340.145121202 6.525449719901543e-25
10952236.895661512 7.586625866686189e-25
12400214.529744152 8.790887140404765e-25
13972736.764239062 9.878402867485782e-25
15820049.830445375 1.123130968939625e-24
17826255.452898107 1.2705530328973406e-24
20279656.12970878 1.4317218253952482e-24
22960796.866751943 1.6278047601205525e-24
25872550.006835196 1.8424982014403445e-24
29293118.252708517 2.0785364668898037e-24
33324685.978021596 2.352677541985447e-24
37550726.54629561 2.662975466023508e-24
42718776.458226874 2.974097439733242e-24
48598097.29215439 3.212191246854148e-24
55023173.61294569 2.9641556870452465e-24
62297698.94569775 2.7261292586177055e-24
70871637.37942946 2.5016262322181494e-24
80625594.04031125 2.2981751705157562e-24
91284974.22147249 2.1855985219654892e-24
103353613.92126384 2.336974865540937e-24
118140884.78574522 2.5156259153205263e-24
133760101.24994138 2.698881994514535e-24
151444309.2147332 2.9247198981352264e-24
170649585.29738855 3.5161251627910726e-24
192290361.47459036 4.2271180116411026e-24
215643167.9589828 5.0989247365049915e-24
242989765.51332507 6.1436731542261085e-24
272499788.4193386 7.468879020875206e-24
307056607.9934427 9.25386405598707e-24
341073873.339463 1.1465442100125962e-23
382495773.5319548 1.4158078408358175e-23
428948178.69616485 1.7541713089576824e-23
481042021.21696013 2.1806897207497304e-23
539462428.4916406 2.7018520674528074e-23
604977733.583159 3.358794548966643e-23
678449580.176992 4.147600778631408e-23
760844254.7399435 5.1216565848591e-23
845134383.0964562 6.324467462822252e-23
947772183.2982445 7.809756086838012e-23
1062874886.4089187 9.708661139971444e-23
