0.00020026631925876393 1.1732424147777668e-7
0.0002453015785420506 1.442725385408517e-7
0.00033678834869540336 1.91263744086144e-7
0.00045946000079905854 2.6327411603701307e-7
0.000655255782000184 3.762791931318713e-7
0.000958490199034191 5.479936300329975e-7
0.0016324113083831177 9.451705996873211e-7
0.0028335832439932056 0.0000016302150491411683
0.004388172488768052 0.0000025595479226995334
0.007104015614580482 0.000004172613542582795
0.011142095741360106 0.000006429293697827494
0.020090509395839676 0.000011513953993264481
0.03983855637057496 0.000023081567878428256
0.05504322670283336 0.000031771726570429274
0.060533037415633005 0.00003556480306223121
0.06052206773126545 0.00004627070561843051
0.06052206773126545 0.0005018623241113757
0.06052206773126545 0.0010120928460496635
0.06052206773126545 0.0050120928460496635
