12463949.174437609 3.167284248148227e+22
12468125.555162039 1.4859625130667035e+22
12608669.060717937 1.1462794317335682e+23
13227481.466255229 3.902122137377396e+23
13877388.10584595 1.180672299117275e+24
14384554.28903483 3.2369105058892013e+24
14731162.352616593 8.303231443145523e+24
15267418.306051139 3.11160020376515e+25
15825397.907909637 8.514821632451976e+25
16807500.09274644 1.9147661041845945e+26
18124780.66703907 3.64034671299128e+26
20479552.114822708 3.392772639238102e+26
28734343.381541025 2.94240142598781e+26
32599640.015410464 4.4831368833712576e+26
38136045.67515891 4.222354443426041e+26
52976374.20654274 4.1781985236182054e+26
71192475.17778929 4.4709042030133726e+26
94751139.2579652 4.608949650481722e+26
126122371.26822177 3.525979794895492e+26
172004473.37877777 2.4536213417765956e+26
240530501.73967788 1.617778077420067e+26
332308874.91280746 1.0544064929331511e+26
459118162.89566135 6.498461611421453e+25
639990204.9492041 3.8346993473705717e+25
878932668.5653031 2.301247951737683e+25
1191429526.7393134 1.4385237683519067e+25
1639464639.2245011 8.648123491039982e+24
2255970207.822086 5.2640954325722e+24
2794659878.6944103 3.9788084508252614e+24
2896014831.9557323 2.0032113593239316e+25
2977680125.398635 5.612621160938148e+25
3048883030.1058426 2.1588645304708933e+26
3141998702.932756 6.47067865973482e+26
3481273673.112102 8.88578035611893e+26
4847319253.992641 1.0564242765523096e+27
6733161770.067417 1.2165123856344465e+27
9048053129.035238 1.4130034840051445e+27
12041474976.828901 1.6658571866176678e+27
16181281518.383707 1.963997368974391e+27
22063089584.90271 2.2308267569667517e+27
30969713267.534576 2.6500001723315126e+27
41618339192.89434 2.899792025049629e+27
56747503583.07869 3.149651353289741e+27
77003638252.57745 3.3019635562258593e+27
100520109250.28384 3.252838564564611e+27
136405652734.52174 3.155301466879659e+27
186001873751.5347 3.041760342824223e+27
249969957164.94037 2.9541629349954025e+27
347256509030.4743 2.689730213331947e+27
488491835890.7997 2.3477086597891612e+27
643127767600.0778 2.132020661654038e+27
847710434880.4948 2.101648567443798e+27
