1051870.0420504725 2.4375531987220234e+23
1131327.9162645363 8.767525649013262e+23
1216889.397096325 2.61249935607223e+24
1308921.8284782425 7.784582741706552e+24
1604882.3356911591 1.118215945608955e+25
2094955.2476006884 1.161323721647995e+25
2734690.977542826 1.1938923263552458e+25
3569953.966937186 1.1012239879142355e+25
4660445.135728774 9.621338283228217e+24
6084078.229213162 8.292923056638056e+24
7942793.218382158 6.747722113456153e+24
10369421.939173957 5.410388269616131e+24
13537208.060346846 4.492721430835372e+24
17673092.813519973 3.561984162170882e+24
23071753.7386293 3.0596699202824277e+24
30118929.15158248 2.756015504081032e+24
39314920.04475583 3.073403213628331e+24
51316961.28846464 3.692662462714105e+24
66984387.28048248 4.23109558550401e+24
87430071.75072339 5.533129641545211e+24
114109145.57817131 8.35407094185352e+24
148938010.7219536 1.1047741300339084e+25
194404719.31623733 1.3432142113739375e+25
253748266.7337061 1.6759177369601217e+25
331226504.14507943 1.8292305146452816e+25
432386645.34086794 1.7513382491024099e+25
564457708.6567608 1.5757469420079692e+25
736888602.0812647 1.3368715335228482e+25
962014479.9923054 1.0804269132049337e+25
1168044349.7433443 9.379408857985776e+24
1452525760.0238678 7.385335108723203e+24
1896290420.3625782 5.930335735222318e+24
2499756400.4958467 4.684709747290493e+24
3232059399.899612 3.5837255357242054e+24
4219587171.9258246 2.737212409328956e+24
5508815201.413391 2.1167973843300288e+24
7191957226.394966 1.6314665077634507e+24
9389331761.891346 1.2659625839915287e+24
12258111762.149643 9.75707722974889e+23
16003335643.768951 7.596864278626976e+23
20892776001.326206 5.955151681955424e+23
27276028189.265038 4.684068153221075e+23
35609626320.31603 3.6593988564943234e+23
46489444150.187225 2.8492094301958894e+23
60693830677.927826 2.1811192483896544e+23
79237631593.80978 1.6982203292392633e+23
103447279737.74872 1.3177612816201084e+23
135053349767.55247 1.0294927335284574e+23
176315174601.00568 8.125041367594533e+22
230183756926.65094 6.3908107712643404e+22
300509151253.93134 5.078109820579826e+22
392321431225.0016 4.007784709658529e+22
512183651757.23846 3.173792991715378e+22
668665228731.812 2.521881798188302e+22
872952201735.1399 2.017505338253138e+22
1139655242104.1167 1.6031007704564877e+22
1487852154416.264 1.2524124189396291e+22
1850463825545.277 1.0973011297724078e+22
